id,date,country_name,state/province,population,landslide_type,trigger,fatalities,month
3406,2011-04-24,United States,Ohio,4582,Mudslide,Downpour,0.0,4.0
3408,2011-04-25,United States,Missouri,4426,Mudslide,Downpour,0.0,4.0
3409,2011-04-25,United States,Ohio,3234,Landslide,Downpour,0.0,4.0
3410,2011-04-25,United States,Kentucky,4407,Landslide,Downpour,0.0,4.0
3411,2011-04-25,United States,Kentucky,5955,Landslide,Downpour,0.0,4.0
3412,2011-04-25,United States,Kentucky,2554,Landslide,Downpour,0.0,4.0
3413,2011-04-25,United States,Ohio,296943,Landslide,Downpour,0.0,4.0
3414,2011-04-25,United States,Kentucky,15273,Landslide,Downpour,0.0,4.0
3415,2011-04-25,United States,Ohio,296943,Mudslide,Downpour,0.0,4.0
3416,2011-04-25,United States,Ohio,1239,Landslide,Downpour,0.0,4.0
3417,2011-04-25,United States,Arkansas,1084,Landslide,Downpour,0.0,4.0
3418,2011-04-25,United States,Ohio,2782,Landslide,Downpour,0.0,4.0
3419,2011-04-25,United States,West Virginia,1302,Mudslide,Downpour,0.0,4.0
3427,2011-04-26,United States,Ohio,4801,Landslide,Downpour,0.0,4.0
3428,2011-04-26,United States,Tennessee,5417,Landslide,Downpour,0.0,4.0
3434,2011-04-27,United States,Tennessee,14538,Landslide,Downpour,0.0,4.0
3435,2011-04-27,United States,Kentucky,4407,Mudslide,Downpour,0.0,4.0
3436,2011-04-27,United States,Tennessee,1750,Landslide,Downpour,0.0,4.0
3438,2011-04-28,United States,Kentucky,2764,Landslide,Downpour,0.0,4.0
3440,2011-04-29,United States,Kentucky,1745,Mudslide,Continuous rain,0.0,4.0
3441,2011-04-30,United States,Missouri,2184,Landslide,Downpour,0.0,4.0
3443,2011-05-01,United States,Kentucky,2237,Landslide,Downpour,0.0,5.0
3445,2011-05-03,United States,Ohio,5099,Mudslide,Downpour,0.0,5.0
3446,2011-05-03,United States,Ohio,14407,Mudslide,Downpour,0.0,5.0
3448,2011-05-03,United States,Ohio,11585,Mudslide,Downpour,0.0,5.0
3449,2011-05-03,United States,Ohio,5069,Mudslide,Downpour,0.0,5.0
3450,2011-05-03,United States,Kentucky,4407,Mudslide,Downpour,0.0,5.0
3452,2011-05-03,Colombia,Boyacá,3689,Complex,Downpour,2.0,5.0
3454,2011-05-03,United States,Kentucky,1190,Mudslide,Downpour,0.0,5.0
3455,2011-05-03,United States,Kentucky,25527,Mudslide,Downpour,0.0,5.0
3456,2011-05-03,United States,Kentucky,25527,Mudslide,Downpour,0.0,5.0
3457,2011-05-03,United States,Kentucky,25527,Mudslide,Downpour,0.0,5.0
3458,2011-05-03,United States,Kentucky,9011,Mudslide,Downpour,0.0,5.0
3459,2011-05-03,United States,Ohio,1638,Landslide,Downpour,0.0,5.0
3460,2011-05-02,Ecuador,Pichincha,1399814,Mudslide,Unknown,5.0,5.0
3463,2011-05-04,United States,Vermont,2386,Mudslide,Downpour,0.0,5.0
3464,2011-05-04,United States,Vermont,2386,Mudslide,Downpour,0.0,5.0
3466,2011-05-05,United States,Vermont,9052,Mudslide,Downpour,0.0,5.0
3471,2011-05-08,Colombia,Boyacá,5411,Landslide,Downpour,0.0,5.0
3472,2011-05-08,Costa Rica,Heredia,1355,Landslide,Rain,0.0,5.0
3478,2011-05-08,United States,Idaho,1928,Mudslide,Downpour,0.0,5.0
3482,2011-05-10,United States,West Virginia,51400,Mudslide,Downpour,0.0,5.0
3486,2011-05-11,United States,Ohio,2676,Landslide,Downpour,0.0,5.0
3487,2011-05-11,United States,Ohio,11129,Landslide,Downpour,0.0,5.0
3488,2011-05-11,United States,Ohio,2165,Landslide,Downpour,0.0,5.0
3489,2011-05-11,United States,Ohio,11129,Landslide,Downpour,0.0,5.0
3490,2011-05-12,United States,Ohio,1543,Mudslide,Downpour,0.0,5.0
3493,2011-05-13,United States,Pennsylvania,3450,Mudslide,Downpour,0.0,5.0
3494,2011-05-13,United States,Pennsylvania,13663,Mudslide,Downpour,0.0,5.0
3495,2011-05-13,United States,Pennsylvania,7635,Landslide,Continuous rain,0.0,5.0
3498,2011-05-15,United States,New York,2614,Mudslide,Downpour,0.0,5.0
3499,2011-05-16,Colombia,Valle del Cauca,2392877,Landslide,Downpour,0.0,5.0
3500,2011-05-16,Colombia,Santander,8949,Landslide,Downpour,2.0,5.0
3501,2011-05-17,Colombia,Santander,86387,Landslide,Downpour,0.0,5.0
3502,2011-05-17,United States,Pennsylvania,1064,Landslide,Downpour,0.0,5.0
3503,2011-05-18,Colombia,Santander,11265,Complex,Downpour,1.0,5.0
3504,2011-05-18,United States,West Virginia,49138,Landslide,Downpour,0.0,5.0
3505,2011-05-18,United States,West Virginia,49138,Landslide,Downpour,0.0,5.0
3506,2011-05-18,United States,West Virginia,49138,Landslide,Downpour,0.0,5.0
3507,2011-05-18,United States,West Virginia,49138,Landslide,Downpour,0.0,5.0
3508,2011-05-18,United States,West Virginia,49138,Landslide,Downpour,0.0,5.0
3509,2011-05-18,United States,West Virginia,1542,Mudslide,Downpour,0.0,5.0
3510,2011-05-18,United States,Pennsylvania,5677,Landslide,Downpour,0.0,5.0
3511,2011-05-18,United States,Pennsylvania,1440,Landslide,Downpour,0.0,5.0
3514,2011-05-19,United States,Pennsylvania,27126,Landslide,Downpour,0.0,5.0
3515,2011-05-19,United States,Pennsylvania,3050,Landslide,Downpour,0.0,5.0
3516,2011-05-19,United States,Utah,1336,Landslide,Downpour,0.0,5.0
3517,2011-05-19,United States,Pennsylvania,3330,Landslide,Downpour,0.0,5.0
3518,2011-05-20,United States,Pennsylvania,305704,Landslide,Downpour,0.0,5.0
3522,2011-05-21,United States,Utah,9128,Mudslide,Downpour,0.0,5.0
3523,2011-05-21,United States,Pennsylvania,1218,Creep,Downpour,0.0,5.0
3524,2011-05-21,United States,Pennsylvania,1218,Creep,Downpour,0.0,5.0
3526,2011-05-22,United States,Utah,18275,Mudslide,Downpour,0.0,5.0
3527,2011-05-22,United States,Utah,3112,Complex,Downpour,0.0,5.0
3528,2011-05-22,United States,Utah,8893,Mudslide,Downpour,0.0,5.0
3529,2011-05-22,United States,Utah,15335,Landslide,Downpour,0.0,5.0
3531,2011-05-23,United States,Pennsylvania,5157,Landslide,Downpour,0.0,5.0
3537,2011-05-25,United States,Iowa,82684,Mudslide,Downpour,0.0,5.0
3538,2011-05-25,United States,Michigan,113934,Mudslide,Downpour,0.0,5.0
3548,2011-05-27,United States,New York,2521,Landslide,Downpour,0.0,5.0
3550,2011-05-28,United States,Illinois,27865,Mudslide,Downpour,0.0,5.0
3551,2011-05-29,United States,Vermont,9052,Landslide,Downpour,0.0,5.0
3553,2011-05-30,United States,Utah,1336,Landslide,Rain,0.0,5.0
3554,2011-05-30,United States,Wyoming,1182,Mudslide,Unknown,0.0,5.0
3555,2011-05-30,United States,Vermont,9052,Mudslide,Downpour,0.0,5.0
3563,2011-06-02,Haiti,Sud-Est,137966,Landslide,Downpour,0.0,6.0
3564,2011-06-02,Haiti,Centre,18590,Landslide,Downpour,1.0,6.0
3569,2011-06-03,Dominican Republic,Santiago,9853,Landslide,Downpour,1.0,6.0
3572,2011-06-05,Ecuador,Carchi,3983,Landslide,Downpour,0.0,6.0
3573,2011-06-05,United States,Colorado,1079,Mudslide,Rain,0.0,6.0
3574,2011-06-06,Colombia,Bolívar,8904,Landslide,Downpour,2.0,6.0
3576,2011-06-07,Haiti,Ouest,283052,Landslide,Downpour,13.0,6.0
3599,2011-06-11,United States,Kentucky,5338,Mudslide,Rain,0.0,6.0
3600,2011-06-11,United States,Iowa,10780,Mudslide,Downpour,0.0,6.0
3604,2011-06-12,United States,Pennsylvania,1319,Mudslide,Downpour,0.0,6.0
3625,2011-06-18,United States,Wisconsin,65883,Mudslide,Downpour,0.0,6.0
3635,2011-06-20,United States,Indiana,1712,Mudslide,Downpour,0.0,6.0
3636,2011-06-20,United States,Tennessee,4389,Mudslide,Downpour,0.0,6.0
3639,2011-06-22,Mexico,Nayarit,4463,Landslide,Tropical cyclone,0.0,6.0
3640,2011-06-22,United States,Kentucky,2733,Mudslide,Rain,0.0,6.0
3661,2011-06-27,United States,Colorado,1034,Landslide,Rain,0.0,6.0
3684,2011-07-01,Mexico,Veracruz-Llave,425148,Mudslide,Tropical cyclone,0.0,7.0
3719,2011-07-03,United States,Kentucky,15926,Landslide,Downpour,0.0,7.0
3720,2011-07-03,United States,Ohio,1509,Landslide,Downpour,0.0,7.0
3721,2011-07-03,United States,Kentucky,15273,Landslide,Downpour,0.0,7.0
3722,2011-07-03,Venezuela,Aragua,0,Landslide,Rain,0.0,7.0
3723,2011-07-03,Venezuela,Falcón,0,Landslide,Rain,0.0,7.0
3728,2011-07-04,United States,Pennsylvania,3165,Landslide,Rain,0.0,7.0
3729,2011-07-04,United States,Colorado,6658,Mudslide,Rain,0.0,7.0
3732,2011-07-05,United States,Pennsylvania,27126,Mudslide,Rain,0.0,7.0
3733,2011-07-05,United States,Utah,15523,Landslide,Downpour,0.0,7.0
3736,2011-07-06,Dominican Republic,Distrito Nacional,2201941,Landslide,Downpour,1.0,7.0
3743,2011-07-07,United States,Colorado,3887,Landslide,Rain,0.0,7.0
3744,2011-07-07,United States,Wyoming,17444,Landslide,Rain,0.0,7.0
3755,2011-07-09,United States,Wyoming,17444,Landslide,Rain,0.0,7.0
3758,2011-07-10,United States,Arizona,43888,Debris flow,Downpour,0.0,7.0
3761,2011-07-11,United States,Arizona,43888,Landslide,Downpour,0.0,7.0
3762,2011-07-12,Costa Rica,Alajuela,4185,Landslide,Downpour,0.0,7.0
3765,2011-07-12,United States,Colorado,1451,Mudslide,Downpour,0.0,7.0
3766,2011-07-12,United States,Colorado,1451,Mudslide,Downpour,0.0,7.0
3767,2011-07-12,United States,Arizona,4885,Mudslide,Rain,0.0,7.0
3771,2011-07-13,United States,Colorado,97385,Debris flow,Downpour,0.0,7.0
3774,2011-07-14,United States,Colorado,97385,Rockfall,Downpour,0.0,7.0
3784,2011-07-15,United States,Arizona,14797,Debris flow,Rain,0.0,7.0
3795,2011-07-17,Mexico,Oaxaca,73648,Mudslide,Downpour,0.0,7.0
3796,2011-07-17,Mexico,Oaxaca,3294,Mudslide,Downpour,0.0,7.0
3797,2011-07-17,Mexico,Oaxaca,1019,Mudslide,Downpour,2.0,7.0
3799,2011-07-18,United States,Colorado,1320,Landslide,Rain,0.0,7.0
3800,2011-07-18,United States,Colorado,9614,Mudslide,Rain,0.0,7.0
3801,2011-07-18,United States,Pennsylvania,3165,Mudslide,Downpour,0.0,7.0
3802,2011-07-18,United States,Ohio,1411,Mudslide,Rain,0.0,7.0
3811,2011-07-19,United States,Kentucky,441,Landslide,Downpour,0.0,7.0
3812,2011-07-19,United States,Colorado,6447,Landslide,Rain,0.0,7.0
3825,2011-07-21,United States,Florida,2768,Landslide,Rain,0.0,7.0
3826,2011-07-21,United States,Kentucky,4456,Landslide,Downpour,0.0,7.0
3832,2011-07-22,Mexico,Chiapas,1005,Landslide,Tropical cyclone,0.0,7.0
3833,2011-07-22,Mexico,Colima,127235,Landslide,Tropical cyclone,0.0,7.0
3834,2011-07-22,Mexico,Guerrero,165250,Landslide,Tropical cyclone,0.0,7.0
3835,2011-07-22,Mexico,Michoacán,2817,Landslide,Tropical cyclone,0.0,7.0
3836,2011-07-22,Mexico,Nayarit,6361,Landslide,Tropical cyclone,0.0,7.0
3842,2011-07-25,United States,Colorado,629,Landslide,Rain,0.0,7.0
3852,2011-07-27,United States,New Mexico,1297,Debris flow,Downpour,0.0,7.0
3865,2011-07-30,United States,Colorado,3801,Mudslide,Rain,0.0,7.0
3866,2011-07-30,United States,Colorado,9614,Mudslide,Rain,0.0,7.0
3867,2011-07-30,United States,Colorado,9172,Mudslide,Rain,0.0,7.0
3870,2011-08-01,United States,Pennsylvania,3263,Mudslide,Rain,0.0,8.0
3878,2011-08-03,United States,Colorado,637,Mudslide,Rain,0.0,8.0
3883,2011-08-05,United States,Tennessee,3944,Landslide,Downpour,0.0,8.0
3901,2011-08-08,United States,Tennessee,34681,Mudslide,Rain,0.0,8.0
3911,2011-08-11,United States,Pennsylvania,2541,Landslide,Rain,0.0,8.0
3926,2011-08-15,United States,New Jersey,4933,Landslide,Downpour,0.0,8.0
3957,2011-09-01,Bermuda,Hamilton city,902,Landslide,Rain,0.0,9.0
3960,2011-09-01,United States,New York,10082,Mudslide,Rain,0.0,9.0
3966,2011-09-08,United States,New Jersey,2681,Mudslide,Rain,0.0,9.0
3967,2011-09-08,United States,New Jersey,15311,Landslide,Rain,0.0,9.0
3981,2011-09-20,Guatemala,Huehuetenango,14100,Landslide,Rain,15.0,9.0
3985,2011-09-25,Costa Rica,San José,34877,Landslide,Downpour,0.0,9.0
3988,2011-09-26,Honduras,Francisco Morazán ,850848,Landslide,Downpour,2.0,9.0
3993,2011-09-27,Colombia,Antioquia,1999979,Landslide,Downpour,6.0,9.0
4005,2011-10-07,Colombia,Valle del Cauca,240387,Landslide,Downpour,3.0,10.0
4006,2011-10-08,United States,Utah,28857,Landslide,Rain,0.0,10.0
4008,2011-10-10,El Salvador,San Salvador,112158,Landslide,Downpour,32.0,10.0
4009,2011-10-12,Mexico,Jalisco,16520,Landslide,Downpour,2.0,10.0
4014,2011-10-15,Colombia,Antioquia,16225,Landslide,Downpour,5.0,10.0
4029,2011-10-25,Trinidad and Tobago,San Juan/Laventille,157258,Landslide,Downpour,0.0,10.0
4031,2011-10-31,Costa Rica,Cartago,6784,Landslide,Downpour,0.0,10.0
4032,2011-10-31,Trinidad and Tobago,Diego Martin,8140,Landslide,Downpour,0.0,10.0
4036,2011-11-04,Colombia,Quindío,62170,Landslide,Downpour,4.0,11.0
4037,2011-11-04,Colombia,Caldas,357814,Landslide,Downpour,48.0,11.0
4049,2011-11-17,Colombia,Tolima,9309,Mudslide,Downpour,0.0,11.0
4051,2011-11-18,Dominican Republic,La Vega,29481,Mudslide,Downpour,0.0,11.0
4057,2011-11-22,United States,Pennsylvania,5012,Landslide,Rain,0.0,11.0
4064,2011-11-24,Colombia,Tolima,9309,Landslide,Downpour,0.0,11.0
4071,2011-11-29,Colombia,Cundinamarca,54421,Landslide,Downpour,3.0,11.0
4072,2011-11-30,United States,Alabama,14770,Landslide,Downpour,0.0,11.0
4075,2011-12-02,Colombia,Tolima,5640,Mudslide,Downpour,7.0,12.0
4077,2011-12-02,Trinidad and Tobago,Penal/Debe,12281,Mudslide,Downpour,0.0,12.0
4078,2011-12-02,Trinidad and Tobago,Point Fortin,19056,Mudslide,Downpour,0.0,12.0
4079,2011-12-02,Trinidad and Tobago,Couva-Tabaquite-Talparo,3314,Mudslide,Downpour,0.0,12.0
4080,2011-12-02,Trinidad and Tobago,Diego Martin,8140,Mudslide,Downpour,0.0,12.0
4081,2011-12-02,Trinidad and Tobago,Sangre Grande,15968,Mudslide,Downpour,0.0,12.0
4082,2011-12-02,Trinidad and Tobago,Couva-Tabaquite-Talparo,3314,Mudslide,Downpour,0.0,12.0
4083,2011-12-02,Trinidad and Tobago,Borough of Arima,35000,Mudslide,Downpour,0.0,12.0
4085,2011-12-04,Trinidad and Tobago,Sangre Grande,15968,Mudslide,Downpour,1.0,12.0
4087,2011-12-06,Venezuela,Distrito Federal,3000000,Landslide,Downpour,2.0,12.0
4088,2011-12-07,Colombia,Santander,1310,Mudslide,Downpour,2.0,12.0
4089,2011-12-08,Colombia,Cundinamarca,313945,Mudslide,Downpour,6.0,12.0
4091,2011-12-13,Colombia,Cauca,8751,Landslide,Downpour,1.0,12.0
4094,2011-12-15,Colombia,Caldas,5976,Landslide,Downpour,5.0,12.0
4095,2011-12-15,Colombia,Nariño,2394,Landslide,Downpour,9.0,12.0
4096,2011-12-16,Colombia,Magdalena,431781,Landslide,Downpour,1.0,12.0
4097,2011-12-16,Colombia,Caldas,9327,Landslide,Downpour,9.0,12.0
4104,2011-12-23,Colombia,Risaralda,179583,Landslide,Downpour,0.0,12.0
4105,2011-12-23,United States,Pennsylvania,2449,Landslide,Downpour,0.0,12.0
4106,2011-12-23,United States,Kentucky,5338,Landslide,Downpour,0.0,12.0
4108,2011-12-25,Trinidad and Tobago,Tunapuna/Piarco,15067,Landslide,Downpour,0.0,12.0
4121,2011-12-30,Colombia,Antioquia,163007,Landslide,Downpour,3.0,12.0
4136,2012-01-09,United States,Kentucky,5338,Mudslide,Continuous rain,0.0,1.0
4138,2012-01-11,United States,Pennsylvania,305704,Landslide,Rain,0.0,1.0
4174,2012-01-27,United States,Kentucky,4407,Mudslide,Rain,0.0,1.0
4175,2012-01-27,United States,Pennsylvania,3165,Mudslide,Rain,0.0,1.0
4200,2012-02-15,Peru,Ancash,0,Mudslide,Downpour,3.0,2.0
4239,2012-03-02,United States,West Virginia,1256,Mudslide,Rain,0.0,3.0
4249,2012-03-08,United States,Kentucky,31364,Mudslide,Downpour,0.0,3.0
4252,2012-03-09,United States,Tennessee,2020,Landslide,Unknown,0.0,3.0
4256,2012-03-13,Ecuador,Manabi ,44751,Landslide,Downpour,20.0,3.0
4263,2012-03-15,United States,Ohio,8375,Mudslide,Rain,0.0,3.0
4266,2012-03-15,United States,Kentucky,1461,Landslide,Downpour,0.0,3.0
4282,2012-03-22,United States,Kansas,6731,Mudslide,Downpour,0.0,3.0
4283,2012-03-24,Ecuador,Manabi ,14680,Mudslide,Downpour,0.0,3.0
4289,2012-03-30,Haiti,Ouest,283052,Landslide,Downpour,6.0,3.0
4296,2012-03-30,United States,New York,2072,Landslide,Downpour,0.0,3.0
4312,2012-04-08,Haiti,Nord,32645,Landslide,Downpour,2.0,4.0
4320,2012-04-12,Colombia,Antioquia,9733,Landslide,Downpour,3.0,4.0
4327,2012-04-18,Trinidad and Tobago,Eastern Tobago,0,Landslide,Downpour,0.0,4.0
4328,2012-04-18,Trinidad and Tobago,Tobago,17000,Landslide,Downpour,0.0,4.0
4332,2012-04-22,Colombia,Caquetá,130337,Landslide,Downpour,4.0,4.0
4344,2012-05-01,United States,Kentucky,5338,Landslide,Downpour,0.0,5.0
4351,2012-05-05,United States,West Virginia,2892,Landslide,Downpour,0.0,5.0
4353,2012-05-06,United States,Kentucky,5955,Landslide,Downpour,0.0,5.0
4354,2012-05-06,United States,Ohio,66982,Landslide,Downpour,0.0,5.0
4358,2012-05-13,Costa Rica,Heredia,5745,Landslide,Downpour,0.0,5.0
4361,2012-05-15,Guatemala,Quiché,11657,Landslide,Downpour,1.0,5.0
4364,2012-05-24,United States,Minnesota,9552,Mudslide,Downpour,0.0,5.0
4374,2012-05-30,Trinidad and Tobago,Tunapuna/Piarco,15067,Landslide,Downpour,0.0,5.0
4375,2012-05-31,Costa Rica,Guanacaste,7301,Landslide,Downpour,0.0,5.0
4410,2012-06-14,Costa Rica,Limón,18231,Landslide,Downpour,0.0,6.0
4412,2012-06-15,Mexico,Oaxaca,262566,Mudslide,Downpour,3.0,6.0
4450,2012-07-06,United States,Colorado,2450,Landslide,Rain,0.0,7.0
4455,2012-07-09,United States,Colorado,1794,Landslide,Downpour,0.0,7.0
4456,2012-07-09,United States,Colorado,1655,Mudslide,Downpour,0.0,7.0
4470,2012-08-12,United States,Wyoming,9520,Mudslide,Downpour,0.0,8.0
4474,2012-08-14,United States,Arkansas,466,Landslide,Downpour,0.0,8.0
4491,2012-08-17,United States,California,51367,Mudslide,Downpour,0.0,8.0
4510,2012-08-23,Trinidad and Tobago,Diego Martin,8140,Landslide,Tropical cyclone,0.0,8.0
4511,2012-08-23,Trinidad and Tobago,Diego Martin,8140,Landslide,Downpour,0.0,8.0
4512,2012-08-23,United States,Arizona,1445632,Mudslide,Downpour,0.0,8.0
4518,2012-08-27,Jamaica,Portland,2321,Landslide,Downpour,0.0,8.0
4529,2012-09-01,United States,Utah,17781,Mudslide,Downpour,0.0,9.0
4531,2012-09-02,United States,Utah,1247,Debris flow,Downpour,0.0,9.0
4532,2012-09-02,United States,Utah,1247,Debris flow,Downpour,0.0,9.0
4533,2012-09-02,United States,Utah,1247,Debris flow,Downpour,0.0,9.0
4534,2012-09-02,United States,Utah,3260,Debris flow,Downpour,0.0,9.0
4543,2012-09-07,Trinidad and Tobago,,8140,Mudslide,Downpour,0.0,9.0
4558,2012-09-16,Trinidad and Tobago,City of Port of Spain,49031,Landslide,Downpour,0.0,9.0
4568,2012-09-18,United States,Tennessee,20979,Landslide,Downpour,0.0,9.0
4575,2012-09-27,United States,Colorado,2450,Landslide,Downpour,0.0,9.0
4576,2012-09-27,United States,Colorado,5858,Landslide,Downpour,0.0,9.0
4583,2012-10-07,Colombia,Huila,9481,Landslide,Downpour,10.0,10.0
4588,2012-10-17,Peru,San Martín,0,Landslide,Downpour,13.0,10.0
4593,2012-10-23,Costa Rica,San José,10028,Landslide,Tropical cyclone,0.0,10.0
4599,2012-10-30,United States,New Hampshire,1213,Landslide,Tropical cyclone,1.0,10.0
4600,2012-10-30,United States,Pennsylvania,20313,Landslide,Tropical cyclone,0.0,10.0
4604,2012-11-01,United States,Pennsylvania,3260,Landslide,Rain,0.0,11.0
4606,2012-11-02,United States,Pennsylvania,305704,Landslide,Tropical cyclone,0.0,11.0
4613,2012-11-14,United States,North Carolina,1192,Landslide,Rain,0.0,11.0
4632,2012-11-25,Panama,Colón,76643,Landslide,Rain,2.0,11.0
4634,2012-11-27,Jamaica,Portland,1119,Landslide,Rain,0.0,11.0
4637,2012-11-28,Colombia,Norte de Santander,2080,Landslide,Rain,0.0,11.0
4647,2012-12-02,United States,Idaho,2991,Landslide,Rain,0.0,12.0
4655,2012-12-05,Dominican Republic,Puerto Plata,146000,Landslide,Rain,0.0,12.0
4672,2012-12-21,United States,Pennsylvania,305704,Landslide,Rain,0.0,12.0
4678,2012-12-25,Trinidad and Tobago,Eastern Tobago,0,Landslide,Rain,0.0,12.0
4679,2012-12-25,Trinidad and Tobago,Eastern Tobago,0,Landslide,Rain,0.0,12.0
4680,2012-12-25,Trinidad and Tobago,Eastern Tobago,0,Landslide,Rain,0.0,12.0
4688,2012-12-29,Colombia,Huila,9829,Landslide,Mining digging,5.0,12.0
4710,2013-01-13,Canada,Ontario,115760,Mudslide,Rain,0.0,1.0
4711,2013-01-13,United States,Kentucky,2583,Landslide,Rain,0.0,1.0
4712,2013-01-14,United States,Kentucky,225366,Landslide,Rain,0.0,1.0
4714,2013-01-15,United States,North Carolina,1869,Mudslide,Rain,0.0,1.0
4715,2013-01-15,United States,North Carolina,1150,Mudslide,Rain,0.0,1.0
4716,2013-01-15,United States,Tennessee,178874,Landslide,Rain,0.0,1.0
4717,2013-01-16,United States,North Carolina,2138,Landslide,Rain,0.0,1.0
4719,2013-01-16,United States,New Jersey,3279,Landslide,Downpour,0.0,1.0
4720,2013-01-16,United States,North Carolina,6123,Landslide,Rain,0.0,1.0
4721,2013-01-16,United States,Tennessee,2355,Mudslide,Rain,0.0,1.0
4723,2013-01-17,United States,North Carolina,620,Landslide,Rain,0.0,1.0
4724,2013-01-17,United States,Pennsylvania,305704,Mudslide,Rain,0.0,1.0
4725,2013-01-18,United States,North Carolina,1150,Mudslide,Rain,0.0,1.0
4730,2013-01-24,Ecuador,Guayas,12205,Landslide,Rain,10.0,1.0
4742,2013-01-30,United States,Kentucky,777,Landslide,Rain,0.0,1.0
4760,2013-02-20,United States,Arizona,1443,Landslide,Unknown,0.0,2.0
4771,2013-03-12,United States,Pennsylvania,1257,Landslide,Downpour,0.0,3.0
4776,2013-03-18,United States,Kentucky,28015,Landslide,Rain,0.0,3.0
4789,2013-03-28,Brazil,Amapá,83927,Landslide,Other,6.0,3.0
4802,2013-04-10,United States,Utah,21785,Landslide,Mining digging,0.0,4.0
4804,2013-04-15,United States,Pennsylvania,20079,Landslide,Downpour,0.0,4.0
4805,2013-04-17,United States,Kentucky,6903,Landslide,Rain,0.0,4.0
4806,2013-04-17,United States,Iowa,67862,Mudslide,Rain,0.0,4.0
4807,2013-04-17,United States,Kentucky,1461,Landslide,Rain,0.0,4.0
4809,2013-04-17,United States,Kentucky,1745,Landslide,Rain,0.0,4.0
4810,2013-04-18,United States,Illinois,1427,Mudslide,Rain,0.0,4.0
4811,2013-04-18,United States,Illinois,23402,Mudslide,Rain,0.0,4.0
4821,2013-04-23,Ecuador,Esmeraldas,165216,Landslide,Rain,14.0,4.0
4822,2013-04-25,United States,North Carolina,872,Landslide,Rain,0.0,4.0
4824,2013-04-26,Trinidad and Tobago,Tobago,17000,Landslide,Rain,0.0,4.0
4828,2013-04-29,United States,Ohio,1791,Landslide,Rain,0.0,4.0
4829,2013-04-29,United States,North Carolina,1171,Landslide,Rain,0.0,4.0
4830,2013-04-30,United States,Florida,28742,Mudslide,Rain,0.0,4.0
4835,2013-05-06,United States,North Carolina,7848,Mudslide,Rain,1.0,5.0
4837,2013-05-06,United States,North Carolina,18228,Landslide,Rain,0.0,5.0
4838,2013-05-06,United States,North Carolina,4227,Landslide,Rain,0.0,5.0
4839,2013-05-06,United States,North Carolina,2031,Mudslide,Rain,0.0,5.0
4841,2013-05-07,United States,Kentucky,4407,Landslide,Rain,0.0,5.0
4842,2013-05-07,United States,Kentucky,1732,Mudslide,Rain,0.0,5.0
4843,2013-05-07,United States,North Carolina,4227,Mudslide,Rain,0.0,5.0
4844,2013-05-07,United States,North Carolina,1192,Landslide,Rain,0.0,5.0
4850,2013-05-08,United States,North Carolina,1424,Landslide,Rain,0.0,5.0
4862,2013-05-13,U.S. Virgin Islands,Saint John Island,2743,Mudslide,Rain,0.0,5.0
4863,2013-05-13,United States,Tennessee,2355,Landslide,Downpour,0.0,5.0
4866,2013-05-15,United States,North Carolina,7848,Mudslide,Rain,0.0,5.0
4868,2013-05-19,United States,Georgia,2536,Landslide,Rain,0.0,5.0
4871,2013-05-22,United States,South Carolina,1312,Landslide,Rain,0.0,5.0
4872,2013-05-22,United States,Minnesota,19540,Rockfall,Rain,2.0,5.0
4874,2013-05-26,Mexico,Hidalgo,33196,Landslide,Rain,7.0,5.0
4877,2013-05-27,United States,Missouri,17916,Landslide,Rain,0.0,5.0
4879,2013-05-28,Panama,Colón,1274,Landslide,Downpour,0.0,5.0
4880,2013-05-28,Panama,Colón,3302,Landslide,Downpour,0.0,5.0
4881,2013-05-28,Panama,Colón,76643,Landslide,Downpour,0.0,5.0
4884,2013-05-29,United States,Illinois,40633,Landslide,Downpour,0.0,5.0
4886,2013-05-29,United States,New York,1213,Mudslide,Downpour,0.0,5.0
4890,2013-05-31,Ecuador,Pichincha,26582,Landslide,Downpour,0.0,5.0
4893,2013-06-01,United States,South Dakota,3124,Mudslide,Rain,0.0,6.0
4902,2013-06-06,United States,New York,1213,Mudslide,Downpour,0.0,6.0
4907,2013-06-07,United States,Connecticut,3554,Mudslide,Tropical cyclone,0.0,6.0
4909,2013-06-10,United States,Pennsylvania,1526006,Mudslide,Downpour,0.0,6.0
4918,2013-06-13,United States,Kentucky,1461,Mudslide,Rain,0.0,6.0
4919,2013-06-14,Trinidad and Tobago,Tunapuna/Piarco,17758,Landslide,Downpour,0.0,6.0
4922,2013-06-16,United States,New York,1500,Mudslide,Rain,0.0,6.0
4935,2013-06-17,United States,New York,1213,Mudslide,Downpour,0.0,6.0
4961,2013-06-18,United States,Vermont,1162,Landslide,Rain,0.0,6.0
4971,2013-06-23,United States,Iowa,3897,Mudslide,Downpour,0.0,6.0
4972,2013-06-23,United States,New York,2598,Mudslide,Downpour,0.0,6.0
4973,2013-06-24,United States,Wisconsin,3231,Mudslide,Downpour,0.0,6.0
4977,2013-06-24,United States,Wisconsin,5911,Landslide,Rain,0.0,6.0
4980,2013-06-25,United States,Minnesota,2868,Rockfall,Downpour,0.0,6.0
4985,2013-06-26,United States,New York,1213,Mudslide,Downpour,0.0,6.0
4986,2013-06-26,United States,Wisconsin,1418,Mudslide,Downpour,0.0,6.0
